id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
1,1,1600000US0100100,"Abanda CDP, Alabama",53,24261,29013,27,41354,40533,27,41354,0,26,0,0
2,1,1600000US0100124,"Abbeville city, Alabama",1029,36875,56507,604,51477,63630,342,76983,0,425,20352,43853
3,1,1600000US0100460,"Adamsville city, Alabama",1471,46322,57281,1032,54310,64435,665,76250,0,439,24395,32325
4,1,1600000US0100484,"Addison town, Alabama",319,35625,48881,213,55250,57426,165,61250,0,106,20500,30622
5,1,1600000US0100676,"Akron town, Alabama",116,25192,35528,64,44375,51817,44,46071,0,52,13438,15081
6,1,1600000US0100820,"Alabaster city, Alabama",11568,80072,88408,8667,89803,98277,7258,97217,0,2901,45012,54588
7,1,1600000US0100988,"Albertville city, Alabama",7249,45867,58410,5099,53532,67978,3902,60167,0,2150,23202,33092
8,1,1600000US0101132,"Alexander City city, Alabama",5710,38328,56550,3872,60955,71163,2457,71863,0,1838,18859,24779
9,1,1600000US0101180,"Alexandria CDP, Alabama",1560,72229,77065,1218,83140,85511,1017,86050,0,342,27500,38499
10,1,1600000US0101228,"Aliceville city, Alabama",898,22692,34827,625,25430,38940,259,57964,0,273,12625,25308
11,1,1600000US0101396,"Allgood town, Alabama",208,41667,47414,152,46667,49957,95,49375,0,56,28000,34289
12,1,1600000US0101660,"Altoona town, Alabama",320,32000,45549,200,49688,59559,133,65139,0,120,18158,20878
13,1,1600000US0101708,"Andalusia city, Alabama",3490,37708,57602,2147,52250,72149,1337,74821,0,1343,21203,31906
14,1,1600000US0101756,"Anderson town, Alabama",104,48750,56865,69,66250,77212,57,67083,0,35,13068,16754
15,1,1600000US0101852,"Anniston city, Alabama",9277,36051,62096,5455,46191,81320,3001,82354,0,3822,20961,31824
16,1,1600000US0102116,"Arab city, Alabama",3177,46517,63255,2094,64118,78366,1523,78785,90892,1083,22577,32421
17,1,1600000US0102260,"Ardmore town, Alabama",520,37069,44777,321,45417,52702,211,51442,0,199,30650,30948
18,1,1600000US0102320,"Argo town, Alabama",1348,72643,90157,1146,84773,99995,1015,89050,0,202,37761,32426
19,1,1600000US0102428,"Ariton town, Alabama",272,33000,50023,182,42045,58169,94,88750,0,90,18750,31929
20,1,1600000US0102500,"Arley town, Alabama",183,41563,48399,130,51250,57708,103,55139,0,53,23438,25475
21,1,1600000US0102836,"Ashford town, Alabama",865,44489,63377,635,55586,75070,452,84231,0,230,20313,28360
22,1,1600000US0102860,"Ashland town, Alabama",677,19154,29809,333,28705,40077,191,40179,0,344,15305,19725
23,1,1600000US0102908,"Ashville city, Alabama",778,50093,55065,584,55938,61101,413,68029,0,194,31290,32770
24,1,1600000US0102956,"Athens city, Alabama",9397,53165,75441,6080,74718,95491,4697,91181,0,3317,22390,37504
25,1,1600000US0103004,"Atmore city, Alabama",2803,26118,38383,1443,32865,47147,907,44489,0,1360,20128,28846
26,1,1600000US0103028,"Attalla city, Alabama",2151,39247,55793,1364,46310,57603,751,70363,0,787,31393,51568
27,1,1600000US0103076,"Auburn city, Alabama",23500,47318,74591,12380,88094,110185,9364,108096,0,11120,20274,33825
28,1,1600000US0103220,"Autaugaville town, Alabama",444,32159,48553,299,35129,57604,177,37917,0,145,15096,28564
29,1,1600000US0103364,"Avon town, Alabama",200,56667,86742,161,69583,100165,120,78750,0,39,21250,27287
30,1,1600000US0103508,"Axis CDP, Alabama",325,57734,65169,260,69868,71938,246,73438,0,65,31354,30909
31,1,1600000US0103556,"Babbie town, Alabama",227,31806,42400,157,37768,46627,125,39732,0,70,19375,29894
32,1,1600000US0103676,"Baileyton town, Alabama",325,37118,50759,226,57167,58964,195,60625,0,99,24792,30249
33,1,1600000US0103724,"Bakerhill town, Alabama",98,47500,50633,71,53125,58938,50,60000,0,27,18125,28793
34,1,1600000US0103820,"Ballplay CDP, Alabama",480,70938,74247,413,73233,70762,314,73276,0,67,30694,59376
35,1,1600000US0103940,"Banks town, Alabama",76,50000,46546,50,56667,57604,34,73438,0,26,0,23796
36,1,1600000US0104660,"Bay Minette city, Alabama",2812,38971,59167,1690,59694,72362,1115,68348,0,1122,23558,37598
37,1,1600000US0104684,"Bayou La Batre city, Alabama",837,44554,57428,638,44286,55492,355,67768,0,199,43274,60420
38,1,1600000US0104852,"Bear Creek town, Alabama",424,33462,41795,340,34797,44567,271,46131,0,84,18750,27304
39,1,1600000US0104900,"Beatrice town, Alabama",97,28750,32871,53,37292,45862,25,48542,0,44,13750,17184
40,1,1600000US0104948,"Beaverton town, Alabama",93,40694,41932,48,53000,52135,41,54750,0,45,28125,31049
41,1,1600000US0105140,"Belgreen CDP, Alabama",29,31696,36000,4,0,0,4,0,0,25,31339,28376
42,1,1600000US0105164,"Belk town, Alabama",94,39583,52400,77,45469,58630,56,39583,0,17,22083,24182
43,1,1600000US0105188,"Bellamy CDP, Alabama",208,0,30008,144,32232,36229,41,0,0,64,16096,16009
44,1,1600000US0105212,"Belle Fontaine CDP, Alabama",213,53807,61193,121,66597,83779,95,115469,0,92,26121,31489
45,1,1600000US0105692,"Benton town, Alabama",13,101458,104685,13,101458,104685,13,101458,0,0,0,0
46,1,1600000US0105812,"Berlin town, Alabama",140,31951,42138,95,52906,53419,95,52906,0,45,17212,18322
47,1,1600000US0105932,"Berry town, Alabama",489,45375,51025,340,61346,62496,260,67000,0,149,15972,22513
48,1,1600000US0105980,"Bessemer city, Alabama",10492,32301,45855,6378,42403,55899,2800,62978,0,4114,20918,28433
49,1,1600000US0106460,"Billingsley town, Alabama",49,29375,78200,26,40000,122627,11,53750,0,23,22361,27978
50,1,1600000US0107000,"Birmingham city, Alabama",90867,37375,54559,46753,48016,66590,22611,75852,95010,44114,25704,40272
51,1,1600000US0107120,"Black town, Alabama",91,48750,60107,75,53750,66772,65,58750,0,16,20000,23794
52,1,1600000US0107456,"Blountsville town, Alabama",702,36923,48168,486,50375,60684,348,51083,0,216,14722,18712
53,1,1600000US0107588,"Blue Ridge CDP, Alabama",589,92250,109583,435,107153,128778,360,111833,0,154,46563,55362
54,1,1600000US0107672,"Blue Springs town, Alabama",32,38750,50113,27,48125,52326,18,45000,0,5,31250,33040
55,1,1600000US0107912,"Boaz city, Alabama",3494,40551,53243,2197,54668,67001,1540,63607,0,1297,18151,28118
56,1,1600000US0108104,"Boligee town, Alabama",177,7875,15744,79,0,20528,13,75417,0,98,7500,11811
57,1,1600000US0108248,"Bon Air town, Alabama",42,25833,29510,15,40250,42633,12,41000,0,27,16750,22222
58,1,1600000US0108272,"Bon Secour CDP, Alabama",570,27674,48498,227,95445,86513,174,96568,0,343,19640,23339
59,1,1600000US0108680,"Boykin CDP, Alabama",120,12292,19220,70,15926,15807,13,0,0,50,2500,19772
60,1,1600000US0109016,"Brantley town, Alabama",361,20707,50377,206,40417,73090,105,72019,0,155,12448,19621
61,1,1600000US0109064,"Brantleyville CDP, Alabama",333,42868,52637,222,56667,60527,120,65197,0,111,0,27715
62,1,1600000US0109136,"Brent city, Alabama",1055,34283,45296,762,36250,44051,407,57361,0,293,0,47703
63,1,1600000US0109208,"Brewton city, Alabama",2050,42898,61372,1249,55036,79565,852,78438,0,801,21354,30797
64,1,1600000US0109328,"Bridgeport city, Alabama",1031,28568,40345,586,42727,51612,354,50250,0,445,15131,20818
65,1,1600000US0109400,"Brighton city, Alabama",1180,27250,35405,519,34653,49438,187,56319,0,661,15927,21634
66,1,1600000US0109424,"Brilliant town, Alabama",386,24643,36645,235,46103,50298,170,51136,0,151,12813,15197
67,1,1600000US0109457,"Bristow Cove CDP, Alabama",221,39083,39858,175,45096,42810,103,70399,0,46,29063,28628
68,1,1600000US0109500,"Brook Highland CDP, Alabama",3522,57184,89618,1745,108371,130362,1432,114643,0,1777,38896,49067
69,1,1600000US0109736,"Brookside town, Alabama",475,38482,45934,329,49083,52618,213,65688,0,146,19318,30872
70,1,1600000US0109808,"Brookwood town, Alabama",757,64226,71285,583,69375,77611,447,80547,0,174,38750,43168
71,1,1600000US0109880,"Broomtown CDP, Alabama",64,0,54208,64,0,54208,57,60521,0,0,0,0
72,1,1600000US0110240,"Brundidge city, Alabama",748,33795,44145,485,45521,51984,258,51765,0,263,18750,28455
73,1,1600000US0110456,"Bucks CDP, Alabama",7,0,0,7,0,0,7,0,0,0,0,0
74,1,1600000US0111032,"Butler town, Alabama",928,36959,55147,659,46467,64218,399,87470,0,269,19583,27123
75,1,1600000US0111416,"Calera city, Alabama",5100,61594,69732,3469,74801,80642,2665,84652,0,1631,36117,45277
76,1,1600000US0111488,"Calvert CDP, Alabama",110,27148,33941,93,0,0,29,0,0,17,0,0
77,1,1600000US0111512,"Camden city, Alabama",664,44524,59019,501,54728,70062,266,73750,0,163,18281,21893
78,1,1600000US0111680,"Camp Hill town, Alabama",384,21667,28718,279,27321,31009,75,40938,0,105,14879,20650
79,1,1600000US0112016,"Carbon Hill city, Alabama",622,28864,38382,364,43833,51027,179,60938,0,258,13830,19881
80,1,1600000US0112040,"Cardiff town, Alabama",13,66250,61162,11,66250,63582,11,66250,0,2,0,0
81,1,1600000US0112070,"Carlisle-Rockledge CDP, Alabama",957,32078,48707,787,36250,54098,531,56188,0,170,27188,23444
82,1,1600000US0112112,"Carlton CDP, Alabama",17,0,0,5,0,0,0,0,0,12,0,0
83,1,1600000US0112160,"Carolina town, Alabama",138,46250,71583,98,73125,85420,87,88750,0,40,31250,32248
84,1,1600000US0112304,"Carrollton town, Alabama",353,27063,45888,218,45938,56211,115,61806,0,135,19250,28567
85,1,1600000US0112496,"Castleberry town, Alabama",198,23667,39187,106,39583,54660,68,45833,0,92,14063,21359
86,1,1600000US0112544,"Catherine CDP, Alabama",0,0,0,0,0,0,0,0,0,0,0,0
87,1,1600000US0112760,"Cedar Bluff town, Alabama",876,32000,43562,507,51272,57466,395,57969,0,369,18434,23892
88,1,1600000US0113264,"Center Point city, Alabama",6029,43515,58443,4018,50684,64517,2118,78015,0,2011,28403,44610
89,1,1600000US0113648,"Centre city, Alabama",1650,36263,53131,931,52723,54357,592,63704,0,719,27042,51518
90,1,1600000US0113672,"Centreville city, Alabama",947,43086,77740,599,53545,106341,418,79038,0,348,13716,28510
91,1,1600000US0114008,"Chatom town, Alabama",398,42143,54174,249,54141,58480,139,68813,0,149,41205,45199
92,1,1600000US0114104,"Chelsea city, Alabama",4508,97727,107871,3650,104395,116912,3269,107061,0,858,51875,66970
93,1,1600000US0114152,"Cherokee town, Alabama",364,29674,42786,242,47841,50300,180,51667,0,122,19907,22335
94,1,1600000US0114392,"Chickasaw city, Alabama",2134,28611,41398,1246,35729,48111,593,69097,0,888,20278,29805
95,1,1600000US0114464,"Childersburg city, Alabama",2175,31163,41091,1284,35000,49071,844,43833,0,891,20875,28540
96,1,1600000US0114728,"Choccolocco CDP, Alabama",1096,79224,105361,939,85030,109432,844,87012,0,157,0,77905
97,1,1600000US0114968,"Chunchula CDP, Alabama",71,0,53248,46,33833,42296,30,0,0,25,0,0
98,1,1600000US0115064,"Citronelle city, Alabama",1412,41299,48046,1021,44427,53658,744,52031,0,391,24740,33075
99,1,1600000US0115136,"Clanton city, Alabama",3423,44782,72072,1989,53727,67250,1115,63256,0,1434,26196,74585
100,1,1600000US0115256,"Clay city, Alabama",3555,74387,86562,2674,96184,99461,2163,98355,0,881,40938,45188
101,1,1600000US0115304,"Clayhatchee town, Alabama",261,52279,58466,173,61042,64404,136,73333,0,88,30833,42963
102,1,1600000US0115376,"Clayton town, Alabama",569,27639,37630,359,31490,42982,173,50739,0,210,18088,26534
103,1,1600000US0115472,"Cleveland town, Alabama",522,41136,51571,360,51250,61135,310,61250,0,162,25781,29883
104,1,1600000US0115640,"Clio city, Alabama",442,21736,27449,238,24457,33205,129,33309,0,204,15000,20733
105,1,1600000US0116000,"Coaling town, Alabama",479,70388,76979,389,71250,82579,323,77417,0,90,0,47177
106,1,1600000US0116080,"Coats Bend CDP, Alabama",570,43750,50264,436,46369,56945,400,47440,0,134,25375,28523
107,1,1600000US0116240,"Coffee Springs town, Alabama",77,32813,41992,50,36250,47130,31,0,0,27,26250,32359
108,1,1600000US0116264,"Coffeeville town, Alabama",154,30833,41051,91,0,56524,49,100938,0,63,9450,18210
109,1,1600000US0116312,"Coker town, Alabama",259,71932,78767,199,81438,92336,176,85000,0,60,33000,33765
110,1,1600000US0116600,"Collinsville town, Alabama",685,32303,42571,492,39773,49350,293,49141,0,193,11424,18964
111,1,1600000US0116684,"Colony town, Alabama",188,38056,48252,123,39125,47942,76,41667,0,65,30417,46283
112,1,1600000US0116744,"Columbia town, Alabama",343,35417,49521,192,48750,58453,159,63281,0,151,25368,36579
113,1,1600000US0116768,"Columbiana city, Alabama",1641,36583,45581,851,45121,58505,466,72500,0,790,21650,25542
114,1,1600000US0116936,"Concord CDP, Alabama",631,77543,86759,501,85875,100313,359,94125,0,130,0,34524
115,1,1600000US0117176,"Coosada town, Alabama",418,50000,66764,322,60714,72077,231,77159,0,96,43214,46898
116,1,1600000US0117368,"Cordova city, Alabama",789,29606,42799,506,38021,52387,360,62963,0,283,15662,21917
117,1,1600000US0117704,"Cottondale CDP, Alabama",1050,55603,64296,752,59706,69925,471,67019,0,298,47300,44722
118,1,1600000US0117824,"Cottonwood town, Alabama",494,27941,39381,305,36850,49536,195,47250,0,189,16875,21989
119,1,1600000US0117968,"County Line town, Alabama",97,46250,66121,68,64167,70551,63,69375,0,29,0,55403
120,1,1600000US0118040,"Courtland town, Alabama",321,39635,46494,193,44375,57901,119,58750,0,128,26750,29295
121,1,1600000US0118088,"Cowarts town, Alabama",734,44808,54296,568,50385,61441,430,59545,0,166,17738,26619
122,1,1600000US0118304,"Creola city, Alabama",585,45673,64911,447,54083,72611,317,79861,0,138,27813,35467
123,1,1600000US0118856,"Crossville town, Alabama",707,42546,60168,455,64338,69091,395,69792,0,252,18393,43821
124,1,1600000US0118952,"Cuba town, Alabama",206,51250,61476,129,69625,75016,112,76250,0,77,18281,38531
125,1,1600000US0118976,"Cullman city, Alabama",6096,48712,65939,4015,61694,81318,2902,68081,0,2081,24002,33656
126,1,1600000US0119024,"Cullomburg CDP, Alabama",87,65597,56364,62,66307,73145,62,66307,0,25,0,0
127,1,1600000US0119216,"Cusseta town, Alabama",41,0,45651,23,63750,58030,20,65833,0,18,15833,29833
128,1,1600000US0119336,"Dadeville city, Alabama",1044,24279,47118,677,34676,62401,499,48701,0,367,14063,18926
129,1,1600000US0119360,"Daleville city, Alabama",1965,41376,54334,1203,52846,59823,682,59898,0,762,32407,43405
130,1,1600000US0119648,"Daphne city, Alabama",9457,71882,87042,6254,84912,101532,4954,95378,0,3203,45473,56115
131,1,1600000US0119744,"Dauphin Island town, Alabama",585,87596,101028,424,89167,99099,382,92500,0,161,85750,105648
132,1,1600000US0119816,"Daviston town, Alabama",84,45000,57385,68,52778,65428,57,53750,0,16,0,23200
133,1,1600000US0119912,"Dayton town, Alabama",9,0,53722,8,0,57513,5,0,0,1,0,0
134,1,1600000US0120008,"Deatsville town, Alabama",551,79243,83407,453,81635,90107,408,90395,0,98,45556,42477
135,1,1600000US0120104,"Decatur city, Alabama",22113,48429,66678,13802,60899,80181,9586,79846,0,8311,30159,42262
136,1,1600000US0120152,"Deer Park CDP, Alabama",65,0,0,21,0,0,21,0,0,44,0,0
137,1,1600000US0120272,"Delta CDP, Alabama",118,108300,89804,118,108300,89804,88,109050,0,0,0,0
138,1,1600000US0120296,"Demopolis city, Alabama",2723,27279,50185,1225,58363,76660,743,79771,0,1498,17158,26410
139,1,1600000US0120392,"Detroit town, Alabama",107,31250,33742,78,42500,41772,66,45417,0,29,9583,12121
140,1,1600000US0120955,"Dodge City town, Alabama",251,45536,62207,174,49405,55955,126,56912,0,77,30288,72155
141,1,1600000US0121136,"Dora city, Alabama",901,35536,55272,596,41250,67908,400,64844,0,305,20515,30580
142,1,1600000US0121184,"Dothan city, Alabama",26268,47081,70479,16490,61849,86610,11024,81451,108405,9778,28066,40926
143,1,1600000US0121280,"Double Springs town, Alabama",564,26442,43503,380,33214,46016,180,66500,0,184,15833,37541
144,1,1600000US0121328,"Douglas town, Alabama",327,36181,46689,248,47661,50617,183,50446,0,79,20446,31618
145,1,1600000US0121448,"Dozier town, Alabama",124,21500,28607,64,36250,35884,44,40625,0,60,15750,20385
146,1,1600000US0121890,"Dunnavant CDP, Alabama",365,45341,61870,246,60833,82122,208,66019,0,119,23185,19233
147,1,1600000US0121952,"Dutton town, Alabama",133,46750,57050,101,58750,61965,65,80625,0,32,31250,33741
148,1,1600000US0122216,"East Brewton city, Alabama",1052,36696,46881,579,55313,59487,393,61528,0,473,24893,30634
149,1,1600000US0122504,"East Point CDP, Alabama",90,68060,56301,69,0,0,58,0,0,21,0,0
150,1,1600000US0122816,"Eclectic town, Alabama",446,41563,53709,330,45000,62278,199,62813,0,116,17206,27305
151,1,1600000US0123032,"Edgewater CDP, Alabama",253,37159,48684,214,46250,48646,121,0,0,39,28542,48890
152,1,1600000US0123176,"Edwardsville town, Alabama",64,44063,63111,48,56250,67115,33,72813,0,16,31667,32088
153,1,1600000US0123224,"Egypt CDP, Alabama",334,41148,43551,293,41291,44787,229,50120,0,41,0,34720
154,1,1600000US0123296,"Elba city, Alabama",1427,37134,46125,917,41287,50402,529,57279,0,510,21081,34579
155,1,1600000US0123320,"Elberta town, Alabama",752,40278,49686,413,51083,62374,297,66023,0,339,24966,31650
156,1,1600000US0123344,"Eldridge town, Alabama",50,55000,55706,43,66042,58888,37,67292,0,7,40313,36157
157,1,1600000US0123488,"Elkmont town, Alabama",158,56944,71859,130,64250,78479,101,66250,0,28,36667,38339
158,1,1600000US0123656,"Elmore town, Alabama",362,32386,47004,268,35000,51996,173,37813,0,94,0,27095
159,1,1600000US0123872,"Emelle town, Alabama",40,48000,44713,23,51094,65639,20,51563,0,17,0,16400
160,1,1600000US0123880,"Emerald Mountain CDP, Alabama",1170,87177,103764,1025,87969,104568,738,106471,0,145,85547,82207
161,1,1600000US0124184,"Enterprise city, Alabama",10744,62695,75228,7461,74010,85414,5291,95783,0,3283,36970,49825
162,1,1600000US0124256,"Epes town, Alabama",227,0,40536,172,0,46422,94,66081,0,55,21006,20649
163,1,1600000US0124472,"Ethelsville town, Alabama",52,39167,45196,42,53750,48198,29,57031,0,10,23750,25710
164,1,1600000US0124568,"Eufaula city, Alabama",4969,33132,50627,3215,42649,60748,1975,74375,0,1754,18588,29974
165,1,1600000US0124616,"Eunola CDP, Alabama",108,45521,34737,76,0,33459,64,0,0,32,0,0
166,1,1600000US0124664,"Eutaw town, Alabama",1041,25716,35120,551,40560,46042,316,55000,0,490,19313,22838
167,1,1600000US0124688,"Eva town, Alabama",195,76458,111172,153,94306,132092,140,93056,0,42,33750,34967
168,1,1600000US0124808,"Evergreen city, Alabama",1441,32602,42371,862,39783,53735,380,63136,0,579,14715,23299
169,1,1600000US0124880,"Excel town, Alabama",370,66250,67287,289,76088,80175,239,77060,0,81,16806,17072
170,1,1600000US0125120,"Fairfield city, Alabama",4441,40652,45002,2532,43061,53006,1084,52443,0,1909,32787,33760
171,1,1600000US0125216,"Fairford CDP, Alabama",42,0,0,42,0,0,42,0,0,0,0,0
172,1,1600000US0125240,"Fairhope city, Alabama",7790,75197,108867,5606,96311,132170,4671,108823,0,2184,36579,48280
173,1,1600000US0125384,"Fairview town, Alabama",175,42292,50265,133,46875,58505,97,53125,0,42,17778,24095
174,1,1600000US0125648,"Falkville town, Alabama",392,42813,55716,260,51923,66714,187,54375,0,132,26905,31967
175,1,1600000US0125816,"Faunsdale town, Alabama",16,0,33138,3,0,0,3,0,0,13,0,30338
176,1,1600000US0125840,"Fayette city, Alabama",1888,33472,54606,1178,48182,64601,878,59872,0,710,14494,36251
177,1,1600000US0125864,"Fayetteville CDP, Alabama",608,55568,62303,512,57500,67641,467,60028,0,96,24167,33832
178,1,1600000US0126152,"Fitzpatrick CDP, Alabama",0,0,0,0,0,0,0,0,0,0,0,0
179,1,1600000US0126200,"Five Points town, Alabama",45,33036,37149,30,33571,41050,21,0,0,15,0,29340
180,1,1600000US0126824,"Flomaton town, Alabama",608,24662,46641,416,32917,59274,236,51184,0,192,13958,19271
181,1,1600000US0126848,"Florala town, Alabama",646,27944,44129,352,43056,49867,201,58393,0,294,16439,33591
182,1,1600000US0126896,"Florence city, Alabama",17475,40526,57396,9718,57632,73265,6774,69485,0,7757,24295,36339
183,1,1600000US0126992,"Foley city, Alabama",8090,43614,58407,4298,58352,71942,3007,72106,0,3792,25734,42252
184,1,1600000US0127088,"Forestdale CDP, Alabama",3776,59041,66484,2484,67778,75319,1348,80595,0,1292,36974,45334
185,1,1600000US0127376,"Forkland town, Alabama",269,30156,34672,131,34973,51797,91,34761,0,138,12639,17698
186,1,1600000US0127520,"Fort Deposit town, Alabama",725,34107,49195,497,50045,54478,230,64318,0,228,15000,24645
187,1,1600000US0127616,"Fort Payne city, Alabama",5066,40273,53315,3219,49932,64302,2424,54435,0,1847,22677,30195
188,1,1600000US0127640,"Fort Rucker CDP, Alabama",1296,70024,69769,1073,66445,69992,1028,67422,0,223,71250,68650
189,1,1600000US0128024,"Franklin town, Alabama",279,75139,81804,185,91625,105969,141,91157,0,94,32500,34244
190,1,1600000US0128120,"Fredonia CDP, Alabama",73,52604,53268,60,53958,55330,47,55469,0,13,0,0
191,1,1600000US0128312,"Frisco City town, Alabama",569,24583,40628,352,46985,50275,180,51250,0,217,10417,23870
192,1,1600000US0128408,"Fruitdale CDP, Alabama",54,30714,41470,17,85750,83376,17,85750,0,37,0,0
193,1,1600000US0128432,"Fruithurst town, Alabama",96,42917,56569,64,45417,67531,55,44063,0,32,31250,34563
194,1,1600000US0128504,"Fulton town, Alabama",72,30455,33853,51,31750,35316,43,38542,0,21,26250,27738
195,1,1600000US0128552,"Fultondale city, Alabama",3879,62825,68495,2393,72560,80047,2022,75491,0,1486,49186,49279
196,1,1600000US0128672,"Fyffe town, Alabama",422,45962,53359,296,49554,61993,203,63750,0,126,20000,29091
197,1,1600000US0128696,"Gadsden city, Alabama",13766,32642,49166,8133,45483,59313,4500,64638,0,5633,20718,32921
198,1,1600000US0128768,"Gainesville town, Alabama",55,14028,43522,50,0,46644,25,0,0,5,0,0
199,1,1600000US0128816,"Gallant CDP, Alabama",265,54844,68020,231,81607,72174,205,87788,0,34,48229,39191
200,1,1600000US0128936,"Gantt town, Alabama",61,58250,63085,50,66250,67714,36,58000,0,11,0,42045
201,1,1600000US0129032,"Garden City town, Alabama",189,38365,54886,157,38750,56573,89,49583,0,32,32917,33503
202,1,1600000US0129056,"Gardendale city, Alabama",5551,72351,85876,3790,81765,103015,3071,90438,0,1761,33328,44763
203,1,1600000US0129296,"Gaylesville town, Alabama",65,52917,51646,42,60625,64076,41,60938,0,23,24375,27296
204,1,1600000US0129392,"Geiger town, Alabama",88,37778,41223,62,41136,48134,41,50417,0,26,0,21308
205,1,1600000US0129464,"Geneva city, Alabama",1800,42031,52066,1007,44433,63951,641,68125,0,793,18872,36048
206,1,1600000US0129560,"Georgiana town, Alabama",524,28750,37155,319,32135,43451,161,41917,0,205,17426,26376
207,1,1600000US0129608,"Geraldine town, Alabama",445,42279,80748,299,53250,92309,246,68750,0,146,30000,54242
208,1,1600000US0129704,"Gilbertown town, Alabama",101,51042,39112,69,55847,50032,53,56492,0,32,9250,15566
209,1,1600000US0129944,"Glen Allen town, Alabama",155,40625,56572,119,56875,66761,88,68929,0,36,12321,19244
210,1,1600000US0129992,"Glencoe city, Alabama",1949,60290,72356,1384,75750,90572,1279,78005,0,565,22933,26093
211,1,1600000US0130160,"Glenwood town, Alabama",99,39250,51026,69,46250,60671,47,84375,0,30,28056,28840
212,1,1600000US0130448,"Goldville town, Alabama",26,0,73096,17,73750,103006,17,73750,0,9,20250,16600
213,1,1600000US0130496,"Good Hope city, Alabama",845,49761,61507,604,54000,71588,509,56438,0,241,30721,33933
214,1,1600000US0130640,"Goodwater town, Alabama",484,25000,36860,230,37935,50162,123,50139,0,254,15556,24317
215,1,1600000US0130736,"Gordo town, Alabama",732,31466,51552,383,63750,75828,246,80786,0,349,17607,23860
216,1,1600000US0130760,"Gordon town, Alabama",113,33750,41587,68,38750,51803,49,53281,0,45,23750,26149
217,1,1600000US0130808,"Gordonville town, Alabama",81,25179,50491,39,46875,81844,22,80714,0,42,16364,18829
218,1,1600000US0130880,"Goshen town, Alabama",79,33309,42784,59,33359,43598,37,35625,0,20,32500,40380
219,1,1600000US0131000,"Graham CDP, Alabama",27,0,86030,19,0,0,19,0,0,8,0,0
220,1,1600000US0131024,"Grand Bay CDP, Alabama",1252,69960,73616,1067,74750,79418,780,75085,0,185,0,32291
221,1,1600000US0131096,"Grant town, Alabama",375,54821,75145,286,69500,89384,219,77109,0,89,17404,28127
222,1,1600000US0131348,"Grayson Valley CDP, Alabama",2598,52328,61002,1718,59688,67166,722,86406,0,880,33444,43001
223,1,1600000US0131384,"Graysville city, Alabama",765,39448,56465,542,55833,68568,384,72500,0,223,18836,26174
224,1,1600000US0131720,"Greensboro city, Alabama",1214,16591,40659,648,32857,47338,339,68428,0,566,12991,33013
225,1,1600000US0131912,"Greenville city, Alabama",2356,38004,56108,1496,44758,68390,946,67308,0,860,30033,34291
226,1,1600000US0132056,"Grimes town, Alabama",290,40595,47679,218,34881,48063,105,55104,0,72,44773,42579
227,1,1600000US0132080,"Grove Hill town, Alabama",669,47626,56248,467,49958,70564,299,65417,0,202,15556,22850
228,1,1600000US0132224,"Guin city, Alabama",1038,24444,43840,667,43750,54565,454,64659,0,371,16510,24001
229,1,1600000US0132248,"Gulfcrest CDP, Alabama",78,0,38805,70,0,41410,70,0,0,8,0,0
230,1,1600000US0132272,"Gulf Shores city, Alabama",5810,53476,74654,3347,79026,96020,2539,87232,0,2463,37636,43369
231,1,1600000US0132416,"Guntersville city, Alabama",3312,45198,66387,2179,57589,78066,1498,75556,94613,1133,24364,41349
232,1,1600000US0132440,"Gurley town, Alabama",253,48438,55134,153,53542,67514,93,79875,0,100,28750,35935
233,1,1600000US0132536,"Gu-Win town, Alabama",52,30000,48598,25,64688,77672,20,80000,0,27,18438,21404
234,1,1600000US0132560,"Hackleburg town, Alabama",536,32917,47916,344,42917,56674,228,61563,0,192,15714,27908
235,1,1600000US0132584,"Hackneyville CDP, Alabama",158,46979,66346,140,63333,70974,140,63333,0,18,0,0
236,1,1600000US0132656,"Haleburg town, Alabama",41,80417,76795,33,82083,83785,33,82083,0,8,0,47975
237,1,1600000US0132704,"Haleyville city, Alabama",1536,29496,45250,989,38401,53618,667,46964,0,547,22066,28507
238,1,1600000US0132848,"Hamilton city, Alabama",2684,39357,49274,1695,46736,64161,1134,57935,0,989,18186,23309
239,1,1600000US0132896,"Hammondville town, Alabama",184,41250,74017,118,60000,99067,104,65000,0,66,23611,28738
240,1,1600000US0132968,"Hanceville city, Alabama",1263,32668,49660,730,45556,66119,482,88269,0,533,22875,25530
241,1,1600000US0133256,"Harpersville town, Alabama",562,57639,64326,433,68083,74015,339,75938,0,129,22969,29457
242,1,1600000US0133424,"Hartford city, Alabama",934,31400,47962,565,43521,63157,382,52500,0,369,15670,20851
243,1,1600000US0133448,"Hartselle city, Alabama",5518,59697,76588,3930,72278,91709,3244,82089,0,1588,29737,38476
